adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count
False,/iIjjhjtLHbKsP8yL6Ya0Ov7M7il.jpg,[],144407,hi,Karm,"Retired Judge Shyamlal Kumar lives in a palatial home with his wife and only son, Arvind, who is now studying law and is on his way to become a lawyer, and after that a judge just like his dad. Arvind meets with beautiful Asha Shastri, both fall in love and would like to get married. Asha introduces Arvind to her astrologer dad, Chintamani, who instantly approves of Arvind; while both Shyamlal and his wife give their blessings and approval to Asha. But when Chintamani, whose predictions always prove to be accurate, sees a dark future for the young couple, withdraws his blessings and asks them not to marry each other. Spooked by this, Shyamlal and his wife also ask Arvind to marry someone else. But both Arvind and Asha believe that nothing bad will befall them, and they start living together without getting married. This raises ire in their conservative community and both are blacklisted.",1.548,/8fkxUvhMBgLA9DZHooM3mXJxQNs.jpg,1977-04-27,Karm,False,9,1
False,/u0tWceqTb5irjYwRdPj0OkHNT4r.jpg,"[18, 10402]",78819,hi,भूमिका,"A girl learns music from her courtesan grandmother and breaks into the burgeoning show business industry of 1930s Bombay, which eventually leads to decades of superstardom as well as romantic entanglements.",1.542,/fQ3evGvwPd38J3q4VP8hLN7OYXe.jpg,1977-11-11,Bhumika,False,6.2,14
False,/5i4lZpIbhn2pHmNSIgIOriV7LW2.jpg,"[10749, 18]",402040,hi,Swami,"Saudamini is a pampered girl until she is forced to marry the widower Ghanshyam and move into his large household. Saudamini cannot cope with her husband's overbearing and greedy stepmother and pines after the man she really loved and had to abandon, Narendra.",1.45,/jMXJ6cw2W41s2Osk3GlvaoKMRkO.jpg,1977-01-06,Swami,False,4,1
False,/uoOp77PR4lO6U9EqxvJCaw5eVFZ.jpg,[],192535,hi,Kinara,"Aarti, a dancer, is grieving over the death of her lover, Chandan. She is befriended by Inder who eventually falls in love with her. But a revelation about their connected past leaves them in shock.",1.418,/sRqIagYgnGbnW31Rmpv1hLd1Wyu.jpg,1977-05-09,Kinara,False,0,0
False,/iTfAiZJxUp7DfyGLlDonOa7I2Ga.jpg,[18],543723,hi,हीरा और पत्थर,A young crusader struggles to free the poor peasants from the clutches of the corrupt trustees of their town. He decides to take any measures to get justice.,1.4,/cOHXV2iBhzZjjgJIAE26pUbzSzV.jpg,1977-05-09,Hira Aur Patthar,False,0,0
False,/lYTgGgebTERHdWtPFntsjBtn4So.jpg,"[28, 53]",464584,hi,Khel Khilari Ka,"After watching his father, Masterji, getting killed; his sister, Laxmi, getting sexually assaulted by Sangram Singh, Dharamdas and Nandan, and then killing herself; and his younger brother, Munna, being thrown in a river, Ajit swears to avenge this during this lifetime.",1.4,/rpVW2v5CgXjgy85LYP7zfev2qYX.jpg,1977-04-18,Khel Khilari Ka,False,0,0
False,,"[10749, 18]",413891,hi,आनंद आश्रम,A romantic family drama spanning three generations.,1.4,/nsxMLL35wEled3bY61xqGjUZN6y.jpg,1977-10-14,Anand Ashram,False,0,0
False,/3NhhdFlR5CHkX23Jl6RbYUoW62R.jpg,"[10402, 10749]",271915,hi,आलाप,"Dedicated to the memory of the great singers K. L. Saigal and Mukesh, this charming and unpretentious film offers a palate-cleansing change from the spicy “masala” epics that dominated its era, and features their superstar Amitabh Bachchan in a decidedly offbeat role.",1.222,/mHpgSe8MAGVGiHN9dwemRvow10N.jpg,1977-03-12,Alaap,False,8.5,2
False,,[],274586,hi,Chhailla Babu,"When a ski instructor saves her life and wins her heart, Rita (Zeenat Aman), a beautiful heiress, can't help but wonder whether he's really there for the romance or merely to find her late father's hidden fortune. Meanwhile, police are on the trail of an elusive underworld thug named Scorpion, who's nowhere to be found. But could it be that Scorpion is a lot closer than Rita realizes. Rajesh Khanna co-stars.",1.221,/e6rdXmSZrvIWuBIYCAcCKD4q4ON.jpg,1977-01-01,Chhailla Babu,False,0,0
False,,[],180614,hi,अमानत,Balraj Sahani plays a professional Artist with wife Achala Sachdev and son Manoj Kumar caught in the trap of Rehman and Shashikala who for the payment of a large Life insurance policy frame him in the murder of Rehman - who escapes to a world of crime after becoming a dead man for the world.,1.218,,1977-01-01,Amaanat,False,5.5,1
False,/gCNj6yGVgTUUTpPoODUgEzyGTr9.jpg,"[28, 35, 18, 10751]",543947,hi,दिलदार,"Banke wants to marry the daughter of the village sarpanch, Parvati, but is turned down because he is an illiterate person. Thereafter, Banke vows to marry a woman who is more educated than Parvati.",1.182,/mQD8S64IchtyTtpWwTV0rQ527m6.jpg,1977-01-01,Dildaar,False,0,0
False,/eizA2Cadje3wKAq9MenSvqqeaD2.jpg,"[10749, 53]",197388,hi,ड्रीम गर्ल,"The story revolves around a young woman (Hema Malini), who plays five different characters in the film – Sapna, Padma, Champabai, Dream girl, and Rajkumari, to steal money in order to maintain a home for orphans.",1.202,/8LkilvDbqVvIm9nOcUIGs3CNI0Y.jpg,1977-01-01,Dream Girl,False,5.5,3
False,,[35],96158,hi,Chala Murari Hero Banne,This is the story of Murari who wants to become a filmstar. He runs away from his house and goes to Mumbai to become a superstar. When he reaches Mumbai his whole world turns upside down. Fortunately he finds a friend in Mr Dubey who also is a struggler to get a break in films. They face hardships and at times they have to sleep in local trains. By the Gods grace Murari (Asrani) gets work as Junior Artist and works hard remembering the words Dharmendra told him once when they had met. His hard work pays off and one day he becomes the superstar of the film industry. But what about the flip side? Will he forget his old friends who had helped him during his struggle?,1.201,,1977-01-01,Chala Murari Hero Banne,False,0,0
False,/uD9EICFrFNpUnqSv93NU37YjX58.jpg,"[28, 53]",543941,hi,Chalta Purza,"Amar, a young and an honest man, is desperately in search of work in order to make ends meet for his mother and himself. Eventually, he gets a chance to work with the underworld.",1.59,/l91XbXTaOicZcJ5SDgpY9Bvx4XT.jpg,1977-06-24,Chalta Purza,False,10,1
False,/nuqYWMOIXtAUc5NvjwaoaOEXtzw.jpg,[],813248,hi,Yehi Hai Zindagi,"Yehi Hai Zindagi is a hit 1977 Hindi-language film. Produced by B. Nagi Reddy, it is directed by K. S. Sethumadhavan. The film stars Sanjeev Kumar, Seema Deo, Utpal Dutt, Lucky Ali, Ramesh Deo and Neeta Mehta. The film's music was composed by Rajesh Roshan. It is a remake of the Tamil film Kaliyuga Kannan (1974).",1.17,/qmhdfUeaWA5GZkzbd6xxtZz1386.jpg,1977-10-03,Yehi Hai Zindagi,False,0,0
False,/1VKxIeY5POZ5OXZCTrTmiBvoafr.jpg,"[18, 35, 10749]",71756,hi,छोटी सी बात,"Arun is a shy accountant in Bombay who dreams of romancing Prabh, but never gets past following her around without managing to actually speak up. While Arun twiddles his thumbs, suave Nagesh steps into the picture and turns on the heat, prompting Arun to take ""love coaching"" from ""romance specialist"" Julius Nagendranath to win Prabha back.",3.037,/eyBoAbb7FimutcqGAww8w82WmvF.jpg,1976-01-09,Chhoti Si Baat,False,7.4,15
False,/8f8Mi64WkWTs2ebv9CiichrLbMC.jpg,"[18, 10749]",73443,hi,कभी कभी,"A story spanning two generations, where two lovers are forced to marry against their will, but hold onto memories of their romance. Years later circumstances force them to confront their spouses, their children and each other.",2.553,/dtXsxD53UMzwSgoT9aiGFVSRxMF.jpg,1976-01-27,Kabhi Kabhie,False,6.2,15
False,/2EgkxpeGVSACYeYmrTrJTq1VJxG.jpg,"[10402, 14, 27, 53]",280272,hi,Nagin,"A male and a female in their human forms are in love with each other. When the male turns back into a snake, he is shot by a member of a hunting party, who thought the snake was going to attack the woman. Enraged at the brutal killing of her beloved; the female snake begins to take revenge on the six involved, killing them one by one after assuming the form of a human.",2.152,/yvIsc4W1g6GO79ZtMNxHXZhaQ5R.jpg,1976-01-19,Nagin,False,6.8,6
False,/svDjUIzeqj2QzQ8nqPV58hqDMhH.jpg,[18],242826,hi,मंथन,"A veterinarian, Dr. Rao, makes a visit to a village, where he intends to commence a co-operative society dairy for the betterment of the rural people. The film is set against the backdrop of the White Revolution of India (Operation Flood) which started in 1970. It was entirely crowdfunded by 500,000 farmers who donated Rs. 2 each.",2.016,/hKKJYDRBAkCv9qoGsDnBdk4obxh.jpg,1976-10-01,Manthan,False,6.6,9
False,,[],309151,hi,Kalicharan,"A police officer goes undercover to catch a wealthy and reputable person, who is involved in criminal activities.",1.756,/vkKMmkZVntE2qj52W9C2UhBVhAr.jpg,1976-02-07,Kalicharan,False,7,1
False,/vr4fskAEI91XoBNMxEiW8Tx3Q6g.jpg,"[28, 35, 18]",170645,hi,Hera Pheri,"Two con men, Vijay and Ajay, manage to hoodwink a number of wealthy people as well as Police Commissioner Khanna. Their lives undergo many changes, after a caper at a casino, where Vijay is recognized by a gangster named P.K., who decides to separate the two friends by claiming that Ajay is his long-lost son; insinuating that Vijay has not been completely forthright with Ajay; and implicating him in the murder of a male named Mac. Written by rAjOo (gunwanti@hotmail.com)",1.64,/hUlekD8DKi7GBTqy5HIrVovnU8i.jpg,1976-02-22,Hera Pheri,False,6,6
False,/vXqQQMHzbla4Dsc6d7dv7wXLEv5.jpg,"[28, 18]",107964,hi,Adalat,"Village bred farmer, brave, and honest, Dharamchand alias Dharma is thrilled when his wife, Radha, gives birth to a baby boy, who they decide to call Raju. Dharma comes to the rescue of Ajit, Suresh, and Sujit, when they are being attacked by a tiger, and they graciously offer him a job in Bombay whenever he needs it. When the region experiences drought, Dharma, Radha, Raju and Dharma's sister, Laxmi, re-locate to Bombay, where Ajit makes Dharma the Manager of his warehouse. Dharma does his job diligently, but one day is arrested by the police for carrying on illegal activities. When in court, he tries to prove his innocence, but is disbelieved and is sentenced to 18 months in jail plus an additional six months for contempt of court. When he returns home, everything has changed. His wife and Raju are near destitution; Laxmi has been raped by Sujit and has killed herself.",1.519,/mX3hHkU1SHBz2bbIaV84XR3HS4r.jpg,1976-11-10,Adalat,False,7,1
False,/2fpis1PQrMuysy0TdlfZVO9EJQ9.jpg,[18],284614,hi,मृगया,"A British administrator with a flair for game hunting develops a friendship with a commoner who is an expert archer in an Indian village.  The movie portrays the relationship between the British colonialists, and native villagers who were exploited by Indian landlords in 1920s India. This happens against the backdrop of the awakening of the Indian people against the British rule.",1.428,/lEBQTc6xqghOxM6jU1iI17ZrR9M.jpg,1976-04-01,Mrigayaa,False,6,2
False,,[],212045,hi,Ek Se Badhkar Ek,A crime leads to the long separation of two brothers whose life end up very different,1.414,/xo4qMkwpVw8xqX3vGkZBiUtCp8N.jpg,1976-09-18,Ek Se Badhkar Ek,False,0,0
False,,"[18, 28, 80]",476933,hi,Nehle Pe Dehla,"A kingpin smuggler kills a police officer and succeeds in separating his teen-aged sons. The elder son who had vowed to take revenge, accidentally meets his younger brother. The two join forces to bust the smugglers gang.",1.4,/4ABW7ZEspSME1tJI0qFd4Y8GkUq.jpg,1976-01-01,Nehle Pe Dehla,False,5,2
False,/e6nZnXRFAUi8pujMtQ3rM9QQeYq.jpg,"[18, 10749]",240307,hi,बालिका बधू,"In a village circa the British rule in India, lives a young school-going male named Amal, who is shortly to get married to a girl named Rajni. The traditional ritual-filled marriage takes place, the young couple are then left alone for a few days, and this is where the two develop their love and friendship. Then Rajni must return to her parents' house, while Amal continues with his studies in school, and at home with Masterji, an elderly teacher. His life is enlivened occasionally when Rajni is permitted to visit. Rajni next visit is scheduled for Durga Pooja, but she does not come, instead she comes at Vijay Dashami, to stay there for a couple nights, before going on a Tirth Yatra with her family, where they are scheduled to visit all the holy places in India namely, Benaras, Gaya, Mathura, Vrindavan, Hardwar, Nasik, Hrishikesh, Dwarka, Rameshwaram, Kamakshya, Puri, and Konarak.",1.4,/uXIEuRhwSa4m673fGI6DY0zuTO2.jpg,1976-08-20,Balika Badhu,False,9,2
False,,[],185123,hi,दस नम्बरी,"Inspector Shiv Nath is a honest and diligent police officer in Bombay, and lives with his wife, Radha, and a young son, Arjun. While making several arrests in connection with counterfeit money and drugs, he comes to know that his close friend, Karamchand is also involved in this racket. Before he could take any action, he himself is arrested by the police for possession of fake money and drugs, and sentenced to a jail term, but he escapes and his whereabouts are unknown. Radha loses her mind and is institutionalized, while Arjun takes to petty crime and on reaching adult-hood is the Don of the area known and feared as ""Dus Numbri"".",1.4,/dGJXi3H9hzTKkaXjAYPWWkB9CFP.jpg,1976-04-17,Dus Numbri,False,0,0
False,,"[28, 18, 10749]",413892,hi,Charas,"Suraj (Dharmendra) his dad, and sister live in Uganda while their properties and business in India are managed by an employee named Kalicharan. When they are forced to leave Uganda, after political upheaval caused by General Idi Amin, Kalicharan fears they will find out he has invested their money in smuggling drugs and has their house set on fire. Suraj's father is killed and his sister is abducted. He is then recruited by the police to stop Kalicharan's smuggling activities which leads him to Europe. He meets Sudha (Hema Malini) a beautiful dancer, who has been blackmailed by Kalicharan, into helping smuggle the drugs. Suraj must try to find his sister, end the drug smuggling and take his revenge on Kalicharan. The question is will he able to accomplish this or will he himself fall prey to Charas.",1.34,/xG2Wu3XPGszZbWehhVK1oChv6n5.jpg,1976-05-24,Charas,False,0,0
False,/6pqddC25MaOyW2p7wswUXddbdWH.jpg,"[18, 10749]",96162,hi,Chitchor,Geeta ends up with two suitors after her father goes to bring home a prospective groom and mistakenly picks up the wrong man.,1.29,/knjv0IUp6x2zAY66ZrgYoDJyZjP.jpg,1976-01-01,Chitchor,False,5,1
False,/uL7er1pVsrXXXu6Ij5kuD32Uriy.jpg,[10749],232706,hi,Laila-Majnu,Kaish Amari comes from a wealthy arab family. At the tender age of six he is sent to school and gets friendly with a young girl named Laila.,1.126,/8TG9kCEaw8IVwNf03oyUpvRLRqS.jpg,1976-11-11,Laila-Majnu,False,0,0
False,,"[28, 53, 18, 10749, 80]",445383,hi,Barood,,1.09,/v2JcKgxqbpjLuJNAUU8NuVEr9L3.jpg,1976-03-06,Barood,False,0,0
False,,[18],104724,hi,दो अनजाने,A man (Amitabh Bachchan) is found wounded on railway tracks and when he awakens he has no memory of who he is and doesn't remember anything about his life.,1.05,/A2iMjhq9iwBGQD3XvxaqwdDNy8m.jpg,1976-11-26,Do Anjaane,False,6,3
